area,aspect_ratio,bbox_json,border_fg_ratio,category,component_count,contrast_range,dhash,exact_hash,fg_fraction,gray_p05,gray_p95,gray_std,height,horizontal_line_fraction,horizontal_line_rows,horizontal_line_width_fraction,image_path,level,line_id,max_row_occupancy,page_id,page_key,pixels_per_char,sample_id,split,suspicion_reasons,suspicion_score,suspicious,text,text_len,threshold_used,touches_bottom,touches_left,touches_right,touches_top,touching_sides,width,width_per_char,calibration_stratum
10112,2.46875,,0.0,pupil_text,1,153.0,31785975735b7d40,e80b71a58f6540c76a8fa2e86d1b34ffd04a9616,0.18502768987341772,102.0,255.0,58.79577786204912,64,0.21432389096739712,3,0.879746835443038,/home/galetka/Documents/Programming/hi-csg-r/data/processed/school_notebooks/ocr_images/school_notebooks_test_0303734.png,word,,0.879746835443038,,,1685.3333333333333,school_notebooks_test_0303734,test,probable_horizontal_ruling,3,1,громко,6,145,0,0,0,0,0,158,26.333333333333332,line_medium
11968,2.921875,,0.0,pupil_text,1,219.0,0c04797f7f232150,fd5ab9ceb5055d14aa5e82b9322fa0e5606181e7,0.3482620320855615,35.0,254.0,75.78501248083334,64,0.47576775431861806,24,0.8449197860962567,/home/galetka/Documents/Programming/hi-csg-r/data/processed/school_notebooks/ocr_images/school_notebooks_train_0242361.png,word,,0.7967914438502673,,,2992.0,school_notebooks_train_0242361,train,probable_horizontal_ruling,3,1,юный,4,145,0,0,0,0,0,187,46.75,line_high
7680,1.875,,0.0,pupil_text,1,142.04999999999995,4207172b276e3822,4caba22f99dcdae39c45d8d07bee5a938b1347e3,0.076953125,111.95000000000005,254.0,50.33300552362468,64,0.0,0,0.0,/home/galetka/Documents/Programming/hi-csg-r/data/processed/school_notebooks/ocr_images/school_notebooks_val_0290679.png,word,,0.2833333333333333,,,3840.0,school_notebooks_val_0290679,val,very_short_text,1,0,то,2,145,0,0,0,0,0,120,60.0,short_text_no_line
7232,1.765625,,0.0,pupil_text,1,149.0,30b1383f25337778,10ee51ce7f9f8add60e783f5ba896f02e6eb4092,0.11283185840707964,106.0,255.0,55.63564146981389,64,0.19730392156862744,2,0.7168141592920354,/home/galetka/Documents/Programming/hi-csg-r/data/processed/school_notebooks/ocr_images/school_notebooks_val_0295936.png,word,,0.8672566371681416,,,1808.0,school_notebooks_val_0295936,val,probable_horizontal_ruling,3,1,вещи,4,145,0,0,0,0,0,113,28.25,line_medium
6656,1.625,,0.0,pupil_text,2,204.0,08232b4b132b7e21,62cca8fc00899bb40d4e5c6168e97ee7b6f78cfe,0.248046875,51.0,255.0,74.72240617075572,64,0.0,0,0.0,/home/galetka/Documents/Programming/hi-csg-r/data/processed/school_notebooks/ocr_images/school_notebooks_train_0049304.png,word,,0.47115384615384615,,,3328.0,school_notebooks_train_0049304,train,very_short_text,1,0,от,2,145,0,0,0,0,0,104,52.0,short_text_no_line
7424,1.8125,,0.0,pupil_text,1,207.0,5a273737572b2101,97ba54bcf51220f0f137661801e745c5d8f46958,0.1372575431034483,48.0,255.0,65.37311983418364,64,0.1815505397448479,2,0.8017241379310345,/home/galetka/Documents/Programming/hi-csg-r/data/processed/school_notebooks/ocr_images/school_notebooks_val_0279132.png,word,,0.8017241379310345,,,3712.0,school_notebooks_val_0279132,val,very_short_text;probable_horizontal_ruling,4,1,не,2,145,0,0,0,0,0,116,58.0,short_text_line_candidate
4608,1.125,,0.0,pupil_text,1,178.0,004e8f1b370f1f18,78f7c2962a8a2dea53efe0a5a1401d9ba866608d,0.1547309027777778,77.0,255.0,62.20394076940178,64,0.1570827489481066,4,0.5,/home/galetka/Documents/Programming/hi-csg-r/data/processed/school_notebooks/ocr_images/school_notebooks_train_0052457.png,word,,0.4444444444444444,,,2304.0,school_notebooks_train_0052457,train,very_short_text,1,0,во,2,145,0,0,0,0,0,72,36.0,short_text_line_candidate
6912,1.6875,,0.0,pupil_text,1,185.45,5a589f130b576784,fab2d935e05a3bc42af86d2eaa240503973fd6dd,0.2543402777777778,69.55000000000001,255.0,75.31888990901753,64,0.5699658703071673,14,0.8888888888888888,/home/galetka/Documents/Programming/hi-csg-r/data/processed/school_notebooks/ocr_images/school_notebooks_test_0321643.png,word,,0.8611111111111112,,,1152.0,school_notebooks_test_0321643,test,probable_horizontal_ruling,3,1,"""ветра",6,120,0,0,0,0,0,108,18.0,line_high
4096,1.0,,0.0,pupil_text,1,185.25,3f2337374e060666,e50053a348532d17418be93a90594979408f0dd6,0.365478515625,69.75,255.0,76.34341255976912,64,0.4696058784235137,21,0.703125,/home/galetka/Documents/Programming/hi-csg-r/data/processed/school_notebooks/ocr_images/school_notebooks_val_0269962.png,word,,0.65625,,,2048.0,school_notebooks_val_0269962,val,very_short_text;foreground_heavy;probable_horizontal_ruling,7,1,из,2,120,0,0,0,0,0,64,32.0,foreground_heavy
14272,3.484375,,0.0,pupil_text,1,164.0,0657515dd330b530,e4d0941c8a23e975fb671c9f94303b4fa567c6ac,0.19016255605381166,90.0,254.0,60.88809310873658,64,0.3187177597641857,7,0.8834080717488789,/home/galetka/Documents/Programming/hi-csg-r/data/processed/school_notebooks/ocr_images/school_notebooks_val_0270178.png,word,,0.8789237668161435,,,1784.0,school_notebooks_val_0270178,val,probable_horizontal_ruling,3,1,подлете-,8,145,0,0,0,0,0,223,27.875,line_high
6080,1.484375,,0.0,pupil_text,1,220.0,189b9833210d7b70,192fc405eb5a3d408800b542d369cb3599ba8ef3,0.23865131578947368,35.0,255.0,78.65511962160872,64,0.022742935906271536,1,0.3473684210526316,/home/galetka/Documents/Programming/hi-csg-r/data/processed/school_notebooks/ocr_images/school_notebooks_train_0259139.png,word,,0.6842105263157895,,,2026.6666666666667,school_notebooks_train_0259139,train,long_horizontal_structure,2,1,вот,3,145,0,0,0,0,0,95,31.666666666666668,line_low
11392,2.78125,,0.0,pupil_text,1,217.0,a03f71290b237f80,102689e6e188b2663ec8fe4b77bf7903f37d67a4,0.1444873595505618,37.0,254.0,65.09827089524822,64,0.04678007290400972,1,0.43258426966292135,/home/galetka/Documents/Programming/hi-csg-r/data/processed/school_notebooks/ocr_images/school_notebooks_val_0289530.png,word,,0.43820224719101125,,,2848.0,school_notebooks_val_0289530,val,,0,0,(что,4,145,0,0,0,0,0,178,44.5,line_low
5568,1.359375,,0.0,pupil_text,1,193.0,4b53551577475a34,46974bc740ab6576d494ca17eda2ee7f3b24293a,0.19719827586206898,62.0,255.0,64.65670019123081,64,0.18761384335154827,4,0.7816091954022989,/home/galetka/Documents/Programming/hi-csg-r/data/processed/school_notebooks/ocr_images/school_notebooks_val_0284266.png,word,,0.7701149425287356,,,2784.0,school_notebooks_val_0284266,val,very_short_text;probable_horizontal_ruling,4,1,по,2,145,0,0,0,0,0,87,43.5,short_text_line_candidate
5504,1.34375,,0.0,teacher_comment,2,175.0,00012b2b130b0d40,6a33dcd75174ee30544d4b4491f1e2177c0a37bc,0.12645348837209303,80.0,255.0,58.20566754044336,64,0.0,0,0.0,/home/galetka/Documents/Programming/hi-csg-r/data/processed/school_notebooks/ocr_images/school_notebooks_train_0205376.png,word,,0.37209302325581395,,,2752.0,school_notebooks_train_0205376,train,very_short_text,1,0,на,2,145,0,0,0,0,0,86,43.0,short_text_no_line
12032,2.9375,,0.0,pupil_text,3,155.0,07656d4f6f236144,09fac8a56c2dda9541cd145758feda17c32fe527,0.12101063829787234,100.0,255.0,56.47742963818381,64,0.16689560439560439,2,0.9414893617021277,/home/galetka/Documents/Programming/hi-csg-r/data/processed/school_notebooks/ocr_images/school_notebooks_train_0062018.png,phrase,,0.9414893617021277,,,1504.0,school_notebooks_train_0062018,train,probable_horizontal_ruling,3,1,шубкой -,8,145,0,0,0,0,0,188,23.5,line_medium
8320,2.03125,,0.0,pupil_text,6,165.04999999999995,2461696b1fbcb4b0,c5e2e188a7fbd8aa981c7aca47ad3def41206405,0.0907451923076923,89.95000000000005,255.0,52.76636037653859,64,0.0,0,0.0,/home/galetka/Documents/Programming/hi-csg-r/data/processed/school_notebooks/ocr_images/school_notebooks_train_0033622.png,word,,0.47692307692307695,,,1188.5714285714287,school_notebooks_train_0033622,train,,0,0,вкусной,7,145,0,0,0,0,0,130,18.571428571428573,line_none
6080,1.484375,,0.0,pupil_text,1,175.0,0589831b372f3338,26286203125bfb67f65c3e016c7a2d89b7f3da0e,0.17944078947368422,80.0,255.0,61.59083833456624,64,0.14940421631530706,3,0.6421052631578947,/home/galetka/Documents/Programming/hi-csg-r/data/processed/school_notebooks/ocr_images/school_notebooks_test_0323791.png,word,,0.6421052631578947,,,3040.0,school_notebooks_test_0323791,test,very_short_text;probable_horizontal_ruling,4,1,не,2,145,0,0,0,0,0,95,47.5,short_text_line_candidate
12672,3.09375,,0.0,pupil_text,4,238.0,42616b575b323632,8ee3478c4c57c80d2c4258a10688d9d4a7cfcbb6,0.16145833333333334,17.0,255.0,72.07614712722236,64,0.0,0,0.0,/home/galetka/Documents/Programming/hi-csg-r/data/processed/school_notebooks/ocr_images/school_notebooks_train_0102883.png,word,,0.5,,,1584.0,school_notebooks_train_0102883,train,,0,0,впроьде.,8,145,0,0,0,0,0,198,24.75,line_none
7168,1.75,,0.0,pupil_comment,1,209.0,013e3f3b1b271f00,24cd913b5503556c63543860a435666e04863ba5,0.4400111607142857,46.0,255.0,85.31407288068614,64,0.8211794546607483,35,0.8303571428571429,/home/galetka/Documents/Programming/hi-csg-r/data/processed/school_notebooks/ocr_images/school_notebooks_test_0306634.png,word,,0.8125,,,1792.0,school_notebooks_test_0306634,test,foreground_heavy;probable_horizontal_ruling,6,1,прил,4,120,0,0,0,0,0,112,28.0,foreground_heavy
4096,1.0,,0.0,pupil_text,1,178.0,8d0e361e57060e0c,091ed8ec8b615804ffdd833b3474ac943185a4e4,0.1064453125,77.0,255.0,58.965377571694304,64,0.05045871559633028,1,0.34375,/home/galetka/Documents/Programming/hi-csg-r/data/processed/school_notebooks/ocr_images/school_notebooks_val_0282174.png,word,,0.53125,,,1365.3333333333333,school_notebooks_val_0282174,val,,0,0,без,3,145,0,0,0,0,0,64,21.333333333333332,line_low
4096,1.0,,0.0,pupil_text,1,217.0,101f3d36362f4f46,19a15f2ad71ee77c1a801740996fe3b92294bc82,0.4189453125,38.0,255.0,83.75223176139032,64,0.7674825174825175,39,0.78125,/home/galetka/Documents/Programming/hi-csg-r/data/processed/school_notebooks/ocr_images/school_notebooks_train_0240981.png,word,,0.75,,,2048.0,school_notebooks_train_0240981,train,very_short_text;foreground_heavy;probable_horizontal_ruling,7,1,не,2,120,0,0,0,0,0,64,32.0,foreground_heavy
5568,1.359375,,0.0,teacher_comment,4,170.0,43032f6c0f172f30,18835053ef673dcbfacce9351adc59d0f449b60c,0.14727011494252873,85.0,255.0,61.19508821685574,64,0.03902439024390244,1,0.367816091954023,/home/galetka/Documents/Programming/hi-csg-r/data/processed/school_notebooks/ocr_images/school_notebooks_test_0301407.png,word,,0.367816091954023,,,2784.0,school_notebooks_test_0301407,test,very_short_text,1,0,п.,2,145,0,0,0,0,0,87,43.5,short_text_no_line
6208,1.515625,,0.0,pupil_text,2,153.0,8001231323277f00,fafb059b0a23cc74d4ed5664741da3f5d607e2d2,0.1211340206185567,101.0,254.0,53.48838309395146,64,0.2712765957446808,4,0.7731958762886598,/home/galetka/Documents/Programming/hi-csg-r/data/processed/school_notebooks/ocr_images/school_notebooks_train_0134072.png,word,,0.7422680412371134,,,3104.0,school_notebooks_train_0134072,train,very_short_text;probable_horizontal_ruling,4,1,на,2,145,0,0,0,0,0,97,48.5,short_text_line_candidate
14016,3.421875,,0.0,pupil_text,4,202.0,4101052b69077f40,98a80b0291a9cc9cc0292f1392125412a36ea2cb,0.4539811643835616,53.0,255.0,81.21655407139757,64,0.38472418670438474,19,0.9406392694063926,/home/galetka/Documents/Programming/hi-csg-r/data/processed/school_notebooks/ocr_images/school_notebooks_val_0268951.png,word,,0.9406392694063926,,,2803.2,school_notebooks_val_0268951,val,foreground_heavy;probable_horizontal_ruling,6,1,можно,5,120,0,0,0,0,0,219,43.8,foreground_heavy
9792,2.390625,,0.0,pupil_text,1,211.0,430309531d1c3224,a91f17d298d76adf9e19f8fa2365278941bc9cfd,0.4922385620915033,44.0,255.0,82.54734988077871,64,0.8103734439834025,38,0.9477124183006536,/home/galetka/Documents/Programming/hi-csg-r/data/processed/school_notebooks/ocr_images/school_notebooks_train_0206972.png,word,,0.9281045751633987,,,1398.857142857143,school_notebooks_train_0206972,train,foreground_heavy;probable_horizontal_ruling,6,1,педагог,7,120,0,0,0,0,0,153,21.857142857142858,foreground_heavy
10368,2.53125,,0.0,pupil_text,2,168.64999999999998,206f5b454b0f0a1a,3250abebb48d2ce659dee8c4544f1548038fba11,0.11072530864197531,86.35000000000002,255.0,55.175482364923795,64,0.09146341463414634,1,0.6481481481481481,/home/galetka/Documents/Programming/hi-csg-r/data/processed/school_notebooks/ocr_images/school_notebooks_test_0314643.png,word,,0.7037037037037037,,,942.5454545454545,school_notebooks_test_0314643,test,long_horizontal_structure,2,1,а.с.пушкина,11,145,0,0,0,0,0,162,14.727272727272727,line_low
14848,3.625,,0.0,pupil_text,5,171.0,0465654d697d7c08,08036acebd085ba13a6c58494315c5b0c215ded8,0.15618265086206898,84.0,255.0,56.71947916952895,64,0.039241052177662786,1,0.3922413793103448,/home/galetka/Documents/Programming/hi-csg-r/data/processed/school_notebooks/ocr_images/school_notebooks_train_0241669.png,word,,0.7068965517241379,,,2121.1428571428573,school_notebooks_train_0241669,train,long_horizontal_structure,2,1,колотит,7,145,0,0,0,0,0,232,33.142857142857146,line_low
11264,2.75,,0.0,pupil_text,1,177.85000000000002,b4382d476d776706,2827b935a0d7e12884c6453bc9a9a87af71161cb,0.13512073863636365,77.14999999999998,255.0,58.104981366833556,64,0.056504599211563734,1,0.48863636363636365,/home/galetka/Documents/Programming/hi-csg-r/data/processed/school_notebooks/ocr_images/school_notebooks_train_0132801.png,word,,0.625,,,1877.3333333333333,school_notebooks_train_0132801,train,,0,0,быстро,6,145,0,0,0,0,0,176,29.333333333333332,line_low
12160,2.96875,,0.0,pupil_text,1,187.0,303f2f25696163c0,b865b3cb93ad3aa29de2b35e05a14dbad87316d6,0.2671875,68.0,255.0,67.85473333650934,64,0.34964604493690365,8,0.8631578947368421,/home/galetka/Documents/Programming/hi-csg-r/data/processed/school_notebooks/ocr_images/school_notebooks_train_0136744.png,word,,0.8631578947368421,,,3040.0,school_notebooks_train_0136744,train,probable_horizontal_ruling,3,1,день,4,145,0,0,0,0,0,190,47.5,line_high
10624,2.59375,,0.0,pupil_text,1,211.0,307367294f1c1b7c,b8f6f2723d27c959b46371df5333d842d6c35204,0.2056664156626506,44.0,255.0,72.14343259034443,64,0.13958810068649885,4,0.5783132530120482,/home/galetka/Documents/Programming/hi-csg-r/data/processed/school_notebooks/ocr_images/school_notebooks_train_0162304.png,word,,0.5180722891566265,,,2124.8,school_notebooks_train_0162304,train,probable_horizontal_ruling,3,1,будет,5,145,0,0,0,0,0,166,33.2,line_medium
4224,1.03125,,0.0,teacher_comment,7,124.0,4e8f19330f1b7f3c,11f6534eb82421d743b23cc724216d9a51769cbb,0.06439393939393939,130.0,254.0,40.23331415149985,64,0.34191176470588236,3,0.8333333333333334,/home/galetka/Documents/Programming/hi-csg-r/data/processed/school_notebooks/ocr_images/school_notebooks_train_0006662.png,word,,0.5454545454545454,,,1056.0,school_notebooks_train_0006662,train,probable_horizontal_ruling,3,1,4/5.,4,145,0,0,0,0,0,66,16.5,line_high
12608,3.078125,,0.0,pupil_text,2,148.0,406071413d3f3e20,bf1f7be122a74eff2e6e760905e439127290807c,0.1522049492385787,107.0,255.0,54.491491052284005,64,0.327774882751433,6,0.817258883248731,/home/galetka/Documents/Programming/hi-csg-r/data/processed/school_notebooks/ocr_images/school_notebooks_test_0309540.png,word,,0.6802030456852792,,,1260.8,school_notebooks_test_0309540,test,probable_horizontal_ruling,3,1,упражнение,10,145,0,0,0,0,0,197,19.7,line_high
20288,4.953125,,0.0,pupil_text,4,185.0,c5c0d3152f475fd8,ffc3ca5872f0063dcfba142427f8429632fb5732,0.14683556782334384,70.0,255.0,60.941026702494405,64,0.0,0,0.0,/home/galetka/Documents/Programming/hi-csg-r/data/processed/school_notebooks/ocr_images/school_notebooks_val_0284339.png,word,,0.4227129337539432,,,2536.0,school_notebooks_val_0284339,val,,0,0,захотел-,8,145,0,0,0,0,0,317,39.625,line_none
4096,1.0,,0.0,teacher_comment,1,184.0,0d1c1b8b2e0f181a,8db6ff073eb50dded58c9b56cfea840544bdd70f,0.113037109375,71.0,255.0,58.45504849554329,64,0.11231101511879049,2,0.546875,/home/galetka/Documents/Programming/hi-csg-r/data/processed/school_notebooks/ocr_images/school_notebooks_train_0070773.png,word,,0.484375,,,1365.3333333333333,school_notebooks_train_0070773,train,,0,0,где,3,145,0,0,0,0,0,64,21.333333333333332,line_low
5824,1.421875,,0.0,pupil_text,1,198.0,303563595b4f5e41,fd9d2f69e3ee794553bfc6b37ecfa1c81ff5ee5f,0.18063186813186813,56.0,254.0,63.643152128665164,64,0.03517110266159696,1,0.4065934065934066,/home/galetka/Documents/Programming/hi-csg-r/data/processed/school_notebooks/ocr_images/school_notebooks_train_0182113.png,word,,0.5824175824175825,,,728.0,school_notebooks_train_0182113,train,,0,0,двадцать,8,145,0,0,0,0,0,91,11.375,line_low
10880,2.65625,,0.0,pupil_text,8,133.0,090d793d6766050e,b650cf698159b91c0efff53c2862e3c37c2ebaa5,0.08943014705882353,122.0,255.0,48.01210236519924,64,0.0,0,0.0,/home/galetka/Documents/Programming/hi-csg-r/data/processed/school_notebooks/ocr_images/school_notebooks_train_0064218.png,word,,0.29411764705882354,,,1554.2857142857142,school_notebooks_train_0064218,train,,0,0,стащит.,7,145,0,0,0,0,0,170,24.285714285714285,line_none
6592,1.609375,,0.0,pupil_comment,1,221.0,439c1f3373531b96,2928e5b61e33ed40b6f91057b91e1bc1084b5559,0.4620752427184466,33.0,254.0,84.29625078819947,64,0.8946158896913986,41,0.8446601941747572,/home/galetka/Documents/Programming/hi-csg-r/data/processed/school_notebooks/ocr_images/school_notebooks_train_0240148.png,word,,0.8349514563106796,,,2197.3333333333335,school_notebooks_train_0240148,train,foreground_heavy;probable_horizontal_ruling,6,1,1-е,3,120,0,0,0,0,0,103,34.333333333333336,foreground_heavy
15936,3.890625,,0.0,pupil_text,3,202.25,383d253333968080,200cea7530b0a21189498144d85c0ce26303270c,0.1453940763052209,52.75,255.0,64.22084255771,64,0.04574881312041433,1,0.42570281124497994,/home/galetka/Documents/Programming/hi-csg-r/data/processed/school_notebooks/ocr_images/school_notebooks_test_0296940.png,word,,0.5783132530120482,,,2656.0,school_notebooks_test_0296940,test,,0,0,рысью.,6,145,0,0,0,0,0,249,41.5,line_low
7104,1.734375,,0.0,pupil_text,2,183.0,010f172727070340,b876c7cb02da090dae8a0ac790b80628d74e0f8d,0.25394144144144143,72.0,255.0,73.49446928931238,64,0.3697339246119734,12,0.8558558558558559,/home/galetka/Documents/Programming/hi-csg-r/data/processed/school_notebooks/ocr_images/school_notebooks_val_0269654.png,word,,0.8558558558558559,,,2368.0,school_notebooks_val_0269654,val,probable_horizontal_ruling,3,1,его,3,120,0,0,0,0,0,111,37.0,line_high
12160,2.96875,,0.0,pupil_text,2,167.0,5811313d674f080a,43fb183cc2876588b7a32edca99acb22987a3207,0.16924342105263157,88.0,255.0,60.55202870675025,64,0.07677356656948493,2,0.7368421052631579,/home/galetka/Documents/Programming/hi-csg-r/data/processed/school_notebooks/ocr_images/school_notebooks_val_0290094.png,word,,0.6631578947368421,,,1520.0,school_notebooks_val_0290094,val,long_horizontal_structure,2,1,обладали,8,145,0,0,0,0,0,190,23.75,line_low
10624,2.59375,,0.0,pupil_text,3,190.0,3a2d75154b450f2f,3027f834854c0bfce70ea8b723a62fc5e2043419,0.5428275602409639,65.0,255.0,73.43345855308279,64,0.7140627709380961,34,0.9397590361445783,/home/galetka/Documents/Programming/hi-csg-r/data/processed/school_notebooks/ocr_images/school_notebooks_train_0006656.png,word,,0.927710843373494,,,2656.0,school_notebooks_train_0006656,train,foreground_heavy;probable_horizontal_ruling,6,1,стал,4,120,0,0,0,0,0,166,41.5,foreground_heavy
5440,1.328125,,0.0,pupil_text,1,165.0,726d2e6767090342,ebaba97645308d5e3f44c545fbb64c94f4b716aa,0.08639705882352941,90.0,255.0,56.55392807180732,64,0.2680851063829787,2,0.7411764705882353,/home/galetka/Documents/Programming/hi-csg-r/data/processed/school_notebooks/ocr_images/school_notebooks_val_0279672.png,word,,0.7411764705882353,,,2720.0,school_notebooks_val_0279672,val,very_short_text;probable_horizontal_ruling,4,1,на,2,145,0,0,0,0,0,85,42.5,short_text_line_candidate
8320,2.03125,,0.0,pupil_text,5,165.0,0c16571775060e4d,230e93cd5681883d4a4b4e0c0c2674293ffb1513,0.11754807692307692,90.0,255.0,60.850108422542135,64,0.0,0,0.0,/home/galetka/Documents/Programming/hi-csg-r/data/processed/school_notebooks/ocr_images/school_notebooks_train_0177195.png,word,,0.5384615384615384,,,1664.0,school_notebooks_train_0177195,train,,0,0,"(м.р,",5,145,0,0,0,0,0,130,26.0,line_none
11072,2.703125,,0.0,pupil_text,2,243.0,766f49531d39b52a,62ec3f9e99de7974f3572f25ab9f5b2c6028519e,0.17828757225433525,12.0,255.0,76.24167510858678,64,0.13323201621073963,2,0.9017341040462428,/home/galetka/Documents/Programming/hi-csg-r/data/processed/school_notebooks/ocr_images/school_notebooks_test_0308308.png,word,,0.9017341040462428,,,1230.2222222222222,school_notebooks_test_0308308,test,probable_horizontal_ruling,3,1,"искренне,",9,145,0,0,0,0,0,173,19.22222222222222,line_medium
19328,4.71875,,0.0,pupil_text,1,186.0,48c0c1195f1e3032,174413b1f7e93efbfdbcdbc71d2c7a0cb401d4e0,0.13974544701986755,69.0,255.0,62.13218838487942,64,0.0,0,0.0,/home/galetka/Documents/Programming/hi-csg-r/data/processed/school_notebooks/ocr_images/school_notebooks_val_0280585.png,word,,0.5629139072847682,,,1757.090909090909,school_notebooks_val_0280585,val,,0,0,контрольная,11,145,0,0,0,0,0,302,27.454545454545453,line_none
10304,2.515625,,0.0,pupil_text,1,172.0,385f5757770b0030,786fab27f2e4977a2f2ac73955bbac7e796e3a97,0.2096273291925466,83.0,255.0,62.302877891907976,64,0.0587962962962963,2,0.6645962732919255,/home/galetka/Documents/Programming/hi-csg-r/data/processed/school_notebooks/ocr_images/school_notebooks_test_0300568.png,word,,0.5652173913043478,,,1717.3333333333333,school_notebooks_test_0300568,test,,0,0,"ножки,",6,145,0,0,0,0,0,161,26.833333333333332,line_low
6144,1.5,,0.0,pupil_text,1,217.0,1f150b0737337f78,c86696f2c20ca28f6a9790b14130b3cdcc36e8e3,0.5397135416666666,37.0,254.0,89.92356383542824,64,0.979794933655006,47,0.8541666666666666,/home/galetka/Documents/Programming/hi-csg-r/data/processed/school_notebooks/ocr_images/school_notebooks_val_0269699.png,word,,0.78125,,,3072.0,school_notebooks_val_0269699,val,very_short_text;foreground_heavy;probable_horizontal_ruling,7,1,за,2,120,0,0,0,0,0,96,48.0,foreground_heavy
6592,1.609375,,0.0,pupil_text,2,199.0,142b2b3767477678,eb89fea47a41ad367dc14aa3c2d7258f52172917,0.17263349514563106,56.0,255.0,66.23433677287039,64,0.15641476274165203,3,0.6699029126213593,/home/galetka/Documents/Programming/hi-csg-r/data/processed/school_notebooks/ocr_images/school_notebooks_train_0125344.png,word,,0.6699029126213593,,,3296.0,school_notebooks_train_0125344,train,very_short_text;probable_horizontal_ruling,4,1,но,2,145,0,0,0,0,0,103,51.5,short_text_line_candidate
22016,5.375,,0.0,pupil_text,7,160.0,466705213365c1c0,07ef06757555ae4f9293958a649f01bb03d74943,0.1060592296511628,94.0,254.0,53.985141178078806,64,0.0,0,0.0,/home/galetka/Documents/Programming/hi-csg-r/data/processed/school_notebooks/ocr_images/school_notebooks_val_0272041.png,word,,0.3546511627906977,,,2001.4545454545455,school_notebooks_val_0272041,val,,0,0,лексическое,11,145,0,0,0,0,0,344,31.272727272727273,line_none
5888,1.4375,,0.0,pupil_text,2,162.0,1c0f891d2d271501,fa53627ab3856c0977c36e6da06d6822c7ae3c97,0.10835597826086957,93.0,255.0,54.43011253217371,64,0.0,0,0.0,/home/galetka/Documents/Programming/hi-csg-r/data/processed/school_notebooks/ocr_images/school_notebooks_train_0012567.png,word,,0.358695652173913,,,2944.0,school_notebooks_train_0012567,train,very_short_text,1,0,до,2,145,0,0,0,0,0,92,46.0,short_text_no_line
7488,1.828125,,0.0,pupil_text,2,169.0,806c606d117b6309,24f895c543b3471c39142763672cdabecc7a3fde,0.27350427350427353,86.0,255.0,66.26014071394498,64,0.28466796875,8,0.8290598290598291,/home/galetka/Documents/Programming/hi-csg-r/data/processed/school_notebooks/ocr_images/school_notebooks_val_0271129.png,word,,0.8290598290598291,,,1248.0,school_notebooks_val_0271129,val,probable_horizontal_ruling,3,1,нанзи-,6,145,0,0,0,0,0,117,19.5,line_medium
9792,2.390625,,0.0,pupil_text,2,196.0,3d2d01195990b534,2166cfcc5efc223cfeed0cba9b3c4f3242d21776,0.32771650326797386,58.0,254.0,78.55384042898375,64,0.5752570894359613,20,0.8954248366013072,/home/galetka/Documents/Programming/hi-csg-r/data/processed/school_notebooks/ocr_images/school_notebooks_test_0305318.png,word,,0.8627450980392157,,,1088.0,school_notebooks_test_0305318,test,probable_horizontal_ruling,3,1,радостные,9,120,0,0,0,0,0,153,17.0,line_high
9728,2.375,,0.0,pupil_text,1,185.0,00074f5745273f00,4b3b0f708be92f14636bd7d588108cf30dc4c58a,0.31609786184210525,70.0,255.0,70.88869604523443,64,0.576260162601626,17,0.8552631578947368,/home/galetka/Documents/Programming/hi-csg-r/data/processed/school_notebooks/ocr_images/school_notebooks_train_0146577.png,word,,0.8486842105263158,,,3242.6666666666665,school_notebooks_train_0146577,train,probable_horizontal_ruling,3,1,ки.,3,145,0,0,0,0,0,152,50.666666666666664,line_high
12352,3.015625,,0.0,pupil_text,2,197.0,8b031b1365786188,62efcbf59e3d65af67d16e7179003419dadaf104,0.12815738341968913,57.0,254.0,60.36068485150296,64,0.0,0,0.0,/home/galetka/Documents/Programming/hi-csg-r/data/processed/school_notebooks/ocr_images/school_notebooks_train_0000806.png,word,,0.5077720207253886,,,1764.5714285714287,school_notebooks_train_0000806,train,,0,0,топоте.,7,145,0,0,0,0,0,193,27.571428571428573,line_none
6144,1.5,,0.0,pupil_text,1,177.0,627c5f1f07031306,72017d79085b380e6b7483d2cb781718b0a6225f,0.18587239583333334,77.0,254.0,62.88950728766531,64,0.03064798598949212,1,0.3645833333333333,/home/galetka/Documents/Programming/hi-csg-r/data/processed/school_notebooks/ocr_images/school_notebooks_train_0185992.png,word,,0.5833333333333334,,,1228.8,school_notebooks_train_0185992,train,,0,0,птиц.,5,145,0,0,0,0,0,96,19.2,line_low
6656,1.625,,0.0,pupil_text,1,183.0,1e2d1b133d6051a0,b3ffd1c85f8d9fac5533bb2298c6f678560f9b8e,0.15069110576923078,72.0,255.0,62.83257418588985,64,0.22532402791625125,4,0.7788461538461539,/home/galetka/Documents/Programming/hi-csg-r/data/processed/school_notebooks/ocr_images/school_notebooks_val_0281640.png,word,,0.7692307692307693,,,2218.6666666666665,school_notebooks_val_0281640,val,probable_horizontal_ruling,3,1,при,3,145,0,0,0,0,0,104,34.666666666666664,line_medium
