area,aspect_ratio,bbox_json,border_fg_ratio,category,component_count,contrast_range,dhash,exact_hash,fg_fraction,gray_p05,gray_p95,gray_std,height,horizontal_line_fraction,horizontal_line_rows,horizontal_line_width_fraction,image_path,level,line_id,max_row_occupancy,page_id,page_key,pixels_per_char,sample_id,split,suspicion_reasons,suspicion_score,suspicious,text,text_len,threshold_used,touches_bottom,touches_left,touches_right,touches_top,touching_sides,width,width_per_char
6272,1.53125,,0.0,pupil_text,1,213.0,417e2f33070b9f08,2868ca64fd97a90044a37dce73cbddc3d0e83ca1,0.4830994897959184,42.0,255.0,89.30139479427294,64,0.9722772277227723,42,0.8367346938775511,/home/galetka/Documents/Programming/hi-csg-r/data/processed/school_notebooks/ocr_images/school_notebooks_train_0086600.png,word,,0.826530612244898,,,2090.6666666666665,school_notebooks_train_0086600,train,foreground_heavy;probable_horizontal_ruling,6,1,что,3,120,0,0,0,0,0,98,32.666666666666664
13312,3.25,,0.0,pupil_text,1,242.0,707f475745670f01,6e7e99f5c2ee125c4fc49b18fc2dbd4bc227d041,0.6844200721153846,13.0,255.0,89.07940620890577,64,0.9722313686752277,49,0.9615384615384616,/home/galetka/Documents/Programming/hi-csg-r/data/processed/school_notebooks/ocr_images/school_notebooks_train_0166577.png,word,,0.9519230769230769,,,2662.4,school_notebooks_train_0166577,train,foreground_heavy;probable_horizontal_ruling,6,1,можем,5,120,0,0,0,0,0,208,41.6
6976,1.703125,,0.0,pupil_text,1,226.0,7c7f5949252b0f8c,b3721dc6e4decd50f796495f338437cbe5abfe16,0.5987672018348624,29.0,255.0,84.62937768532518,64,0.9722288723964568,49,0.9174311926605505,/home/galetka/Documents/Programming/hi-csg-r/data/processed/school_notebooks/ocr_images/school_notebooks_train_0230030.png,word,,0.8807339449541285,,,996.5714285714286,school_notebooks_train_0230030,train,foreground_heavy;probable_horizontal_ruling,6,1,которая,7,120,0,0,0,0,0,109,15.571428571428571
11520,2.8125,,0.0,pupil_text,1,214.0,776f6d4b611d0101,47da0eca3731d6ece94db1e3c2a5251082ef2fc3,0.6682291666666667,40.0,254.0,75.96018001570059,64,0.972200571577033,48,0.9555555555555556,/home/galetka/Documents/Programming/hi-csg-r/data/processed/school_notebooks/ocr_images/school_notebooks_train_0230292.png,word,,0.95,,,1280.0,school_notebooks_train_0230292,train,foreground_heavy;probable_horizontal_ruling,6,1,"комбинат,",9,120,0,0,0,0,0,180,20.0
5376,1.3125,,0.0,pupil_text,1,207.0,01032b23276f5c1a,ebc64304027d55c0560fdd1449d6c547e98f2d77,0.5169270833333334,48.0,255.0,89.90205022507125,64,0.9719323497661029,50,0.8928571428571429,/home/galetka/Documents/Programming/hi-csg-r/data/processed/school_notebooks/ocr_images/school_notebooks_train_0229311.png,word,,0.7261904761904762,,,1792.0,school_notebooks_train_0229311,train,foreground_heavy;probable_horizontal_ruling,6,1,под,3,120,0,0,0,0,0,84,28.0
19136,4.671875,,0.0,pupil_text,1,227.0,414161610d5f7fc0,19d877fc3a9e30fa932a62e004b4176aa20a3423,0.6235890468227425,28.0,255.0,85.06155380580272,64,0.971842788904718,46,0.9464882943143813,/home/galetka/Documents/Programming/hi-csg-r/data/processed/school_notebooks/ocr_images/school_notebooks_train_0012201.png,word,,0.8896321070234113,,,1913.6,school_notebooks_train_0012201,train,foreground_heavy;probable_horizontal_ruling,6,1,наклонение,10,120,0,0,0,0,0,299,29.9
4096,1.0,,0.0,pupil_text,1,210.0,383f233656763607,e8d51a30e8e35384861ed7b10df3680b412a3682,0.474365234375,45.0,255.0,83.5659419611981,64,0.9716932578486875,50,0.71875,/home/galetka/Documents/Programming/hi-csg-r/data/processed/school_notebooks/ocr_images/school_notebooks_train_0241708.png,word,,0.671875,,,1365.3333333333333,school_notebooks_train_0241708,train,foreground_heavy;probable_horizontal_ruling,6,1,iii,3,120,0,0,0,0,0,64,21.333333333333332
7552,1.84375,,0.0,pupil_text,1,232.0,a03f372569332303,928b85cdc47fee90750c2939ae0359317a8b3918,0.551906779661017,22.0,254.0,90.44337210852922,64,0.9716890595009597,44,0.8898305084745762,/home/galetka/Documents/Programming/hi-csg-r/data/processed/school_notebooks/ocr_images/school_notebooks_train_0224349.png,word,,0.8898305084745762,,,2517.3333333333335,school_notebooks_train_0224349,train,foreground_heavy;probable_horizontal_ruling,6,1,его,3,120,0,0,0,0,0,118,39.333333333333336
11200,2.734375,,0.0,pupil_text,1,215.0,022325054d6d4141,3d98ccf9a6e2f5d0fe3551e74023504af0e8aed6,0.62625,40.0,255.0,82.75515871440078,64,0.9716281722269746,46,0.9314285714285714,/home/galetka/Documents/Programming/hi-csg-r/data/processed/school_notebooks/ocr_images/school_notebooks_train_0011353.png,word,,0.92,,,3733.3333333333335,school_notebooks_train_0011353,train,foreground_heavy;probable_horizontal_ruling,6,1,мои,3,120,0,0,0,0,0,175,58.333333333333336
9600,2.34375,,0.0,pupil_comment,1,196.0,0071695951750f0e,fee16d6b9b492ad4aaff4ff64549bb2764afa535,0.5079166666666667,59.0,255.0,84.79947252403008,64,0.97149302707137,39,0.88,/home/galetka/Documents/Programming/hi-csg-r/data/processed/school_notebooks/ocr_images/school_notebooks_train_0239100.png,word,,0.86,,,3200.0,school_notebooks_train_0239100,train,foreground_heavy;probable_horizontal_ruling,6,1,скл,3,120,0,0,0,0,0,150,50.0
8256,2.015625,,0.0,pupil_text,1,218.0,83031b5317477f70,78d2dd0b2a8563775eb53e76bee90035f06d4309,0.5852713178294574,37.0,255.0,85.93159582156535,64,0.9714403973509934,46,0.9147286821705426,/home/galetka/Documents/Programming/hi-csg-r/data/processed/school_notebooks/ocr_images/school_notebooks_train_0027508.png,word,,0.8992248062015504,,,2064.0,school_notebooks_train_0027508,train,foreground_heavy;probable_horizontal_ruling,6,1,имён,4,120,0,0,0,0,0,129,32.25
4672,1.140625,,0.0,pupil_text,1,219.0,1f170507276b0f06,a53691a08e5ac59e0b974d343b4bece0e0644002,0.5622859589041096,36.0,255.0,85.59919709533094,64,0.9710696612105063,50,0.8904109589041096,/home/galetka/Documents/Programming/hi-csg-r/data/processed/school_notebooks/ocr_images/school_notebooks_train_0230887.png,word,,0.7671232876712328,,,1557.3333333333333,school_notebooks_train_0230887,train,foreground_heavy;probable_horizontal_ruling,6,1,над,3,120,0,0,0,0,0,73,24.333333333333332
12928,3.15625,,0.0,pupil_text,1,218.0,0607191355277f60,067d8dd42a67b2a6d95733a32d97b548a5e258dc,0.5508972772277227,37.0,255.0,86.03634801544816,64,0.9709351305812974,44,0.9306930693069307,/home/galetka/Documents/Programming/hi-csg-r/data/processed/school_notebooks/ocr_images/school_notebooks_train_0007073.png,word,,0.9108910891089109,,,3232.0,school_notebooks_train_0007073,train,foreground_heavy;probable_horizontal_ruling,6,1,лаят,4,120,0,0,0,0,0,202,50.5
7488,1.828125,,0.0,pupil_comment,1,216.0,060713332b331396,4cff75abec0f01d6482445e64d08ca0fea52588e,0.5231036324786325,39.0,255.0,83.19081215920374,64,0.9708960939494511,44,0.8632478632478633,/home/galetka/Documents/Programming/hi-csg-r/data/processed/school_notebooks/ocr_images/school_notebooks_train_0239964.png,word,,0.8547008547008547,,,2496.0,school_notebooks_train_0239964,train,foreground_heavy;probable_horizontal_ruling,6,1,1-е,3,120,0,0,0,0,0,117,39.0
5184,1.265625,,0.0,pupil_text,1,199.0,193e37292933232b,7243abff395b27526d414eedd50fbbd302671f05,0.5588348765432098,56.0,255.0,81.42396157159237,64,0.9706593027269589,48,0.8765432098765432,/home/galetka/Documents/Programming/hi-csg-r/data/processed/school_notebooks/ocr_images/school_notebooks_test_0304766.png,word,,0.8641975308641975,,,1728.0,school_notebooks_test_0304766,test,foreground_heavy;probable_horizontal_ruling,6,1,его,3,120,0,0,0,0,0,81,27.0
9536,2.328125,,0.0,pupil_comment,1,215.0,40010565652d5f50,cf883295d71a5cadd7777c96500c0104729de0fe,0.5437290268456376,40.0,255.0,89.53510049783017,64,0.9704918032786886,43,0.9060402684563759,/home/galetka/Documents/Programming/hi-csg-r/data/processed/school_notebooks/ocr_images/school_notebooks_train_0246351.png,word,,0.87248322147651,,,2384.0,school_notebooks_train_0246351,train,foreground_heavy;probable_horizontal_ruling,6,1,3скл,4,120,0,0,0,0,0,149,37.25
10112,2.46875,,0.0,pupil_text,1,201.0,3e1f596d1f2b0784,03435cd20324a0351ea8b437fb2ba3b8c430d466,0.5819818037974683,53.0,254.0,81.13672367143545,64,0.9704333050127443,47,0.9367088607594937,/home/galetka/Documents/Programming/hi-csg-r/data/processed/school_notebooks/ocr_images/school_notebooks_train_0161638.png,word,,0.8860759493670886,,,3370.6666666666665,school_notebooks_train_0161638,train,foreground_heavy;probable_horizontal_ruling,6,1,чи-,3,120,0,0,0,0,0,158,52.666666666666664
8448,2.0625,,0.0,pupil_text,1,215.0,707e67291d37078b,859fc979efcf40e37614c5e73153900dfde8653a,0.5963541666666666,40.0,255.0,83.29384898104799,64,0.9702262802699484,50,0.9393939393939394,/home/galetka/Documents/Programming/hi-csg-r/data/processed/school_notebooks/ocr_images/school_notebooks_train_0131252.png,word,,0.9393939393939394,,,1689.6,school_notebooks_train_0131252,train,foreground_heavy;probable_horizontal_ruling,6,1,чего-,5,120,0,0,0,0,0,132,26.4
7936,1.9375,,0.0,pupil_comment,1,209.0,0d2e6e4b1b190302,656d033288445aea06e2a1a61dc5a16bac1efd12,0.5124747983870968,46.0,255.0,87.16171170329086,64,0.9700024588148513,46,0.9032258064516129,/home/galetka/Documents/Programming/hi-csg-r/data/processed/school_notebooks/ocr_images/school_notebooks_train_0237472.png,word,,0.8306451612903226,,,1587.2,school_notebooks_train_0237472,train,foreground_heavy;probable_horizontal_ruling,6,1,"ч,в.п",5,120,0,0,0,0,0,124,24.8
4992,1.21875,,0.0,pupil_comment,1,209.0,9a1d2c3f5171633e,4f1aa0ae8f9c018f15b8f80039507a0728f3180e,0.539863782051282,46.0,255.0,90.8318944652055,64,0.9699443413729129,49,0.8974358974358975,/home/galetka/Documents/Programming/hi-csg-r/data/processed/school_notebooks/ocr_images/school_notebooks_train_0240656.png,word,,0.8846153846153846,,,1664.0,school_notebooks_train_0240656,train,foreground_heavy;probable_horizontal_ruling,6,1,5.п,3,120,0,0,0,0,0,78,26.0
11520,2.8125,,0.0,pupil_text,1,229.04999999999995,060f494949491706,73b6b251e2444b9c184f73889498a428461cf27e,0.6732638888888889,25.950000000000045,255.0,80.23250500904258,64,0.9697008767405879,50,0.9555555555555556,/home/galetka/Documents/Programming/hi-csg-r/data/processed/school_notebooks/ocr_images/school_notebooks_train_0162397.png,word,,0.9444444444444444,,,2880.0,school_notebooks_train_0162397,train,foreground_heavy;probable_horizontal_ruling,6,1,[а]-,4,120,0,0,0,0,0,180,45.0
6656,1.625,,0.0,pupil_text,1,211.0,383f3359034d1903,2f3e53e005366326402925a242999b2a9ec11f00,0.6278545673076923,43.0,254.0,77.24205168362374,64,0.9696099545345777,49,0.9230769230769231,/home/galetka/Documents/Programming/hi-csg-r/data/processed/school_notebooks/ocr_images/school_notebooks_train_0230229.png,word,,0.9134615384615384,,,950.8571428571429,school_notebooks_train_0230229,train,foreground_heavy;probable_horizontal_ruling,6,1,"бензин,",7,120,0,0,0,0,0,104,14.857142857142858
8960,2.1875,,0.0,pupil_text,1,225.0,415563591b750101,d969b5d20b923ee316c421f7dc8f2efa05c65fa2,0.65,30.0,255.0,84.65823406959801,64,0.9696085164835165,48,0.9,/home/galetka/Documents/Programming/hi-csg-r/data/processed/school_notebooks/ocr_images/school_notebooks_train_0084300.png,word,,0.8928571428571429,,,2986.6666666666665,school_notebooks_train_0084300,train,foreground_heavy;probable_horizontal_ruling,6,1,она,3,120,0,0,0,0,0,140,46.666666666666664
6272,1.53125,,0.0,pupil_text,1,208.0,b81331250d4b0303,1fb3561eeac05441ea7f761240db1dd36cfe1c93,0.5237563775510204,46.0,254.0,84.04192209651089,64,0.969558599695586,45,0.8775510204081632,/home/galetka/Documents/Programming/hi-csg-r/data/processed/school_notebooks/ocr_images/school_notebooks_train_0027531.png,word,,0.7857142857142857,,,2090.6666666666665,school_notebooks_train_0027531,train,foreground_heavy;probable_horizontal_ruling,6,1,[я],3,120,0,0,0,0,0,98,32.666666666666664
8896,2.171875,,0.0,pupil_text,1,229.0,607f0f131b2b4b7b,49229fff0ba10a5ea2f4baed06e23c0dcb96f9d9,0.6035296762589928,25.0,254.0,87.08986607639602,64,0.9694542745390203,46,0.9064748201438849,/home/galetka/Documents/Programming/hi-csg-r/data/processed/school_notebooks/ocr_images/school_notebooks_train_0230021.png,word,,0.8920863309352518,,,1779.2,school_notebooks_train_0230021,train,foreground_heavy;probable_horizontal_ruling,6,1,часть,5,120,0,0,0,0,0,139,27.8
10240,2.5,,0.0,pupil_text,1,211.0,0d0e4b594b4d0183,bc09ce2bae070ea4a199232db96473f1bc6e9e47,0.629296875,44.0,255.0,81.7849940482045,64,0.9694289261328367,50,0.95,/home/galetka/Documents/Programming/hi-csg-r/data/processed/school_notebooks/ocr_images/school_notebooks_train_0131138.png,word,,0.93125,,,1706.6666666666667,school_notebooks_train_0131138,train,foreground_heavy;probable_horizontal_ruling,6,1,"""кто"".",6,120,0,0,0,0,0,160,26.666666666666668
7616,1.859375,,0.0,pupil_text,1,219.0,7e7f551553573c3b,536941cc298214edfd0c249c6560b3249483832e,0.6042542016806722,36.0,255.0,83.10828985519701,64,0.969361147327249,50,0.9411764705882353,/home/galetka/Documents/Programming/hi-csg-r/data/processed/school_notebooks/ocr_images/school_notebooks_train_0230018.png,word,,0.8907563025210085,,,761.6,school_notebooks_train_0230018,train,foreground_heavy;probable_horizontal_ruling,6,1,однородные,10,120,0,0,0,0,0,119,11.9
17728,4.328125,,0.0,pupil_text,1,205.0,c17c1f7145190101,3edd1904766f3c5e14b7b333c2a5206a2ea2a4db,0.5964575812274369,50.0,255.0,82.76010299918659,64,0.9693588046150936,44,0.9566787003610109,/home/galetka/Documents/Programming/hi-csg-r/data/processed/school_notebooks/ocr_images/school_notebooks_train_0085166.png,word,,0.9530685920577617,,,1969.7777777777778,school_notebooks_train_0085166,train,foreground_heavy;probable_horizontal_ruling,6,1,остатками,9,120,0,0,0,0,0,277,30.77777777777778
8896,2.171875,,0.0,pupil_text,1,209.0,7c3f535353550101,7974c0d3a69fbe54fcb80deb5d8043f2fbbcae27,0.6191546762589928,46.0,255.0,87.03555949209562,64,0.9693173565722585,47,0.9280575539568345,/home/galetka/Documents/Programming/hi-csg-r/data/processed/school_notebooks/ocr_images/school_notebooks_train_0207549.png,phrase,,0.9064748201438849,,,1779.2,school_notebooks_train_0207549,train,foreground_heavy;probable_horizontal_ruling,6,1,"(3 л,",5,120,0,0,0,0,0,139,27.8
4928,1.203125,,0.0,pupil_comment,1,230.0,1d3e372b17270f08,f0db8595bf657495697f3bee518ac70128f7c1c8,0.4746347402597403,25.0,255.0,92.60165360262583,64,0.9692176143651133,45,0.8441558441558441,/home/galetka/Documents/Programming/hi-csg-r/data/processed/school_notebooks/ocr_images/school_notebooks_train_0221700.png,word,,0.8441558441558441,,,1232.0,school_notebooks_train_0221700,train,foreground_heavy;probable_horizontal_ruling,6,1,буд.,4,120,0,0,0,0,0,77,19.25
12928,3.15625,,0.0,pupil_text,1,234.0,3e3b736d4d13494d,066474463df4eb1452739584b04294d13064d9b7,0.6777537128712872,21.0,255.0,83.16507801992188,64,0.9691851175530701,49,0.9455445544554455,/home/galetka/Documents/Programming/hi-csg-r/data/processed/school_notebooks/ocr_images/school_notebooks_train_0130898.png,word,,0.9455445544554455,,,4309.333333333333,school_notebooks_train_0130898,train,foreground_heavy;probable_horizontal_ruling,6,1,или,3,120,0,0,0,0,0,202,67.33333333333333
8192,2.0,,0.0,pupil_text,1,215.0,7e2f5b33650d0140,725e18ca97fc003627fa497b901d6c0ffa22288c,0.5966796875,40.0,255.0,85.68985397594295,64,0.9691080196399345,49,0.9296875,/home/galetka/Documents/Programming/hi-csg-r/data/processed/school_notebooks/ocr_images/school_notebooks_train_0230839.png,word,,0.8984375,,,1170.2857142857142,school_notebooks_train_0230839,train,foreground_heavy;probable_horizontal_ruling,6,1,"плотно,",7,120,0,0,0,0,0,128,18.285714285714285
11392,2.78125,,0.0,pupil_text,1,219.0,01057b4f5d477f70,b93d8d2f497b0df72aeb50c367a95ab8b3c1eb21,0.6227176966292135,36.0,255.0,82.00130551918815,64,0.9689878770792218,48,0.9550561797752809,/home/galetka/Documents/Programming/hi-csg-r/data/processed/school_notebooks/ocr_images/school_notebooks_train_0206983.png,word,,0.9213483146067416,,,1265.7777777777778,school_notebooks_train_0206983,train,foreground_heavy;probable_horizontal_ruling,6,1,"професию,",9,120,0,0,0,0,0,178,19.77777777777778
8064,1.96875,,0.0,pupil_text,1,223.84999999999997,7c7f575529673f30,1cef408e9d617e6454e66582c5d7641d0797e46e,0.6032986111111112,31.150000000000034,255.0,87.71482762872132,64,0.9689619732785201,47,0.9206349206349206,/home/galetka/Documents/Programming/hi-csg-r/data/processed/school_notebooks/ocr_images/school_notebooks_train_0228830.png,word,,0.9047619047619048,,,1008.0,school_notebooks_train_0228830,train,foreground_heavy;probable_horizontal_ruling,6,1,хорошень,8,120,0,0,0,0,0,126,15.75
16640,4.0625,,0.0,pupil_text,1,220.0,11334757571f7f60,fb555af9dd241302640d84c98423d75ca28abd1c,0.6052283653846153,35.0,255.0,87.44547850951497,64,0.9689206632906365,45,0.95,/home/galetka/Documents/Programming/hi-csg-r/data/processed/school_notebooks/ocr_images/school_notebooks_train_0027477.png,word,,0.9384615384615385,,,2080.0,school_notebooks_train_0027477,train,foreground_heavy;probable_horizontal_ruling,6,1,сметана-,8,120,0,0,0,0,0,260,32.5
7616,1.859375,,0.0,pupil_text,1,225.0,7c7f2325656b171e,1cf2e1997bf118218b6700f8ee69fca48a6e49d0,0.6626838235294118,30.0,255.0,86.4281612651046,64,0.9688924113334654,50,0.9495798319327731,/home/galetka/Documents/Programming/hi-csg-r/data/processed/school_notebooks/ocr_images/school_notebooks_train_0230840.png,word,,0.9495798319327731,,,952.0,school_notebooks_train_0230840,train,foreground_heavy;probable_horizontal_ruling,6,1,червяна.,8,120,0,0,0,0,0,119,14.875
14976,3.65625,,0.0,pupil_text,1,244.0,4014292915434f5b,b383d9a783fd7df8e1efb7f1fabf2e5d6a70b735,0.5984241452991453,11.0,255.0,93.64676679097988,64,0.9688685561258648,43,0.9572649572649573,/home/galetka/Documents/Programming/hi-csg-r/data/processed/school_notebooks/ocr_images/school_notebooks_train_0043435.png,word,,0.9188034188034188,,,2139.4285714285716,school_notebooks_train_0043435,train,foreground_heavy;probable_horizontal_ruling,6,1,сложной,7,120,0,0,0,0,0,234,33.42857142857143
6080,1.484375,,0.0,pupil_text,1,225.0,b81f113131254141,da41ccd1889326e0439f49627f1a5aee5af0b18c,0.5996710526315789,30.0,255.0,93.17291932067408,64,0.9687328579264948,48,0.8947368421052632,/home/galetka/Documents/Programming/hi-csg-r/data/processed/school_notebooks/ocr_images/school_notebooks_train_0229207.png,word,,0.8947368421052632,,,1216.0,school_notebooks_train_0229207,train,foreground_heavy;probable_horizontal_ruling,6,1,"выше,",5,120,0,0,0,0,0,95,19.0
19328,4.71875,,0.0,pupil_text,1,209.0,08040541455f7fc0,4ae2056b0c079db6e9bdde0acb6af2892e63369b,0.5697951158940397,46.0,255.0,87.24652572758015,64,0.9685825842186507,43,0.9470198675496688,/home/galetka/Documents/Programming/hi-csg-r/data/processed/school_notebooks/ocr_images/school_notebooks_train_0048386.png,word,,0.9139072847682119,,,2416.0,school_notebooks_train_0048386,train,foreground_heavy;probable_horizontal_ruling,6,1,нечаянно,8,120,0,0,0,0,0,302,37.75
7552,1.84375,,0.0,pupil_text,1,204.0,0e0f654d15373f1c,9ad3ff70fa50ddcd659542a7abbdc2335e8e3543,0.6267213983050848,51.0,255.0,76.9822518128341,64,0.968307627297697,49,0.9322033898305084,/home/galetka/Documents/Programming/hi-csg-r/data/processed/school_notebooks/ocr_images/school_notebooks_train_0029021.png,word,,0.923728813559322,,,1888.0,school_notebooks_train_0029021,train,foreground_heavy;probable_horizontal_ruling,6,1,пус-,4,120,0,0,0,0,0,118,29.5
8256,2.015625,,0.0,pupil_text,1,208.0,7f7b535b5b597fe0,99b25cfc623e22e92f08017dd00020024fcf9235,0.607921511627907,47.0,255.0,83.543840148385,64,0.9681211396692568,46,0.9069767441860465,/home/galetka/Documents/Programming/hi-csg-r/data/processed/school_notebooks/ocr_images/school_notebooks_train_0207570.png,word,,0.9069767441860465,,,2064.0,school_notebooks_train_0207570,train,foreground_heavy;probable_horizontal_ruling,6,1,607.,4,120,0,0,0,0,0,129,32.25
8320,2.03125,,0.0,pupil_text,1,222.0,0101434b5b730606,fc116ea847e75b63b14fd69f9c51afce7588208a,0.5884615384615385,33.0,255.0,84.55954833010917,64,0.9679330065359477,46,0.8923076923076924,/home/galetka/Documents/Programming/hi-csg-r/data/processed/school_notebooks/ocr_images/school_notebooks_train_0084204.png,word,,0.8923076923076924,,,2773.3333333333335,school_notebooks_train_0084204,train,foreground_heavy;probable_horizontal_ruling,6,1,них,3,120,0,0,0,0,0,130,43.333333333333336
8256,2.015625,,0.0,pupil_text,1,235.0,417c7f154b510706,b5bcbdcb55a08a5e6a680595fdde60b6bce67cdc,0.5135658914728682,20.0,255.0,96.8981920266546,64,0.9679245283018868,42,0.875968992248062,/home/galetka/Documents/Programming/hi-csg-r/data/processed/school_notebooks/ocr_images/school_notebooks_train_0224790.png,word,,0.875968992248062,,,2752.0,school_notebooks_train_0224790,train,foreground_heavy;probable_horizontal_ruling,6,1,это,3,120,0,0,0,0,0,129,43.0
7936,1.9375,,0.0,pupil_text,1,200.0,410105691b714545,6a170e11a14d1221e496d912f20cf8bd04432556,0.6112651209677419,55.0,255.0,78.28706113206982,64,0.9678416821273964,47,0.9193548387096774,/home/galetka/Documents/Programming/hi-csg-r/data/processed/school_notebooks/ocr_images/school_notebooks_train_0229310.png,word,,0.8951612903225806,,,1133.7142857142858,school_notebooks_train_0229310,train,foreground_heavy;probable_horizontal_ruling,6,1,"глазах,",7,120,0,0,0,0,0,124,17.714285714285715
11264,2.75,,0.0,pupil_text,1,219.0,81012d6911317f70,a3dac283b8dcc1e5661753e7d9de3c995f7bea61,0.6194069602272727,36.0,255.0,81.91435270196892,64,0.9677511824566433,46,0.9431818181818182,/home/galetka/Documents/Programming/hi-csg-r/data/processed/school_notebooks/ocr_images/school_notebooks_train_0206842.png,word,,0.9318181818181818,,,2252.8,school_notebooks_train_0206842,train,foreground_heavy;probable_horizontal_ruling,6,1,любые,5,120,0,0,0,0,0,176,35.2
12544,3.0625,,0.0,pupil_text,1,214.0,002e464d4d2f0c02,b7a7ccc34e943f9e44bb118b4d3d7f02254bd1eb,0.47042410714285715,41.0,255.0,88.5472817759957,64,0.9674631418403661,42,0.9030612244897959,/home/galetka/Documents/Programming/hi-csg-r/data/processed/school_notebooks/ocr_images/school_notebooks_train_0034278.png,word,,0.9030612244897959,,,3136.0,school_notebooks_train_0034278,train,foreground_heavy;probable_horizontal_ruling,6,1,ело-,4,120,0,0,0,0,0,196,49.0
5184,1.265625,,0.0,pupil_text,1,214.0,03634f454d390383,83c3762a63c1fc4e51e8187a5441ee5576f1f198,0.5785108024691358,41.0,255.0,85.28499804877829,64,0.9673224408136045,47,0.8641975308641975,/home/galetka/Documents/Programming/hi-csg-r/data/processed/school_notebooks/ocr_images/school_notebooks_train_0179335.png,word,,0.8641975308641975,,,1296.0,school_notebooks_train_0179335,train,foreground_heavy;probable_horizontal_ruling,6,1,(юю),4,120,0,0,0,0,0,81,20.25
9088,2.21875,,0.0,pupil_text,1,225.0,065763531d2f3eb0,8f30329f9c0b305790f50099db16b1f7a877b1ba,0.5928697183098591,30.0,255.0,89.86623292340934,64,0.9671492204899778,47,0.9295774647887324,/home/galetka/Documents/Programming/hi-csg-r/data/processed/school_notebooks/ocr_images/school_notebooks_train_0207502.png,word,,0.9014084507042254,,,1514.6666666666667,school_notebooks_train_0207502,train,foreground_heavy;probable_horizontal_ruling,6,1,трава.,6,120,0,0,0,0,0,142,23.666666666666668
12480,3.046875,,0.0,pupil_text,1,218.0,7f7535096d070342,e092de4cdc9bee830771835546735c293b495c6d,0.6044070512820513,37.0,255.0,82.12750414097097,64,0.9669892615670158,42,0.958974358974359,/home/galetka/Documents/Programming/hi-csg-r/data/processed/school_notebooks/ocr_images/school_notebooks_train_0225347.png,word,,0.958974358974359,,,1782.857142857143,school_notebooks_train_0225347,train,foreground_heavy;probable_horizontal_ruling,6,1,шахтёры,7,120,0,0,0,0,0,195,27.857142857142858
14528,3.546875,,0.0,pupil_text,1,237.0,0f6f6b4b57272d01,198ca11ae44d247eb9f5dde43db96f8c9e3d8b15,0.7043639867841409,18.0,255.0,81.7049138277969,64,0.966969608130558,52,0.9559471365638766,/home/galetka/Documents/Programming/hi-csg-r/data/processed/school_notebooks/ocr_images/school_notebooks_train_0165985.png,word,,0.9559471365638766,,,1816.0,school_notebooks_train_0165985,train,foreground_heavy;probable_horizontal_ruling,6,1,степени.,8,120,0,0,0,0,0,227,28.375
10688,2.609375,,0.007316023526036436,pupil_text,1,198.0,387f551d5c5b1f1c,be9b0ff9f6035b17bddf7d9a7cc78beaf9014427,0.6522267964071856,57.0,255.0,74.80692268855758,64,0.9668627169703056,49,0.9700598802395209,/home/galetka/Documents/Programming/hi-csg-r/data/processed/school_notebooks/ocr_images/school_notebooks_train_0006657.png,word,,0.9760479041916168,,,1781.3333333333333,school_notebooks_train_0006657,train,foreground_heavy;probable_horizontal_ruling,6,1,шарить,6,120,0,0,1,0,1,167,27.833333333333332
12864,3.140625,,0.0,pupil_text,1,209.0,7c7f4b25571e1c00,c5bb05e48bc6da1af74dc70c17e2166bd8b9ce77,0.5670087064676617,46.0,255.0,86.09092685371877,64,0.9668220455168631,40,0.9502487562189055,/home/galetka/Documents/Programming/hi-csg-r/data/processed/school_notebooks/ocr_images/school_notebooks_train_0207517.png,word,,0.9502487562189055,,,1608.0,school_notebooks_train_0207517,train,foreground_heavy;probable_horizontal_ruling,6,1,"свистят,",8,120,0,0,0,0,0,201,25.125
11200,2.734375,,0.0,pupil_text,1,220.0,783f6133230b1f18,b13695402c92cc6b11f1e68659a970b08e3c5ad9,0.558125,34.0,254.0,89.86657124936406,64,0.9667253239481683,44,0.9314285714285714,/home/galetka/Documents/Programming/hi-csg-r/data/processed/school_notebooks/ocr_images/school_notebooks_val_0269673.png,word,,0.8685714285714285,,,2240.0,school_notebooks_val_0269673,val,foreground_heavy;probable_horizontal_ruling,6,1,жизни,5,120,0,0,0,0,0,175,35.0
8128,1.984375,,0.0,pupil_text,1,222.0,9e1f332967537f3e,feb49531a16269e1058138e80c5b80e38f3d6a5d,0.6149114173228346,33.0,255.0,82.54754611718428,64,0.9665866346538615,50,0.9291338582677166,/home/galetka/Documents/Programming/hi-csg-r/data/processed/school_notebooks/ocr_images/school_notebooks_train_0206959.png,word,,0.9291338582677166,,,2032.0,school_notebooks_train_0206959,train,foreground_heavy;probable_horizontal_ruling,6,1,свою,4,120,0,0,0,0,0,127,31.75
22528,5.5,,0.0,pupil_text,1,222.0,61796d6949454529,62c231fd1354e223b077ddd8b8908beacd5cea6d,0.7126686789772727,33.0,255.0,82.0160460625785,64,0.9665524758642168,48,0.9659090909090909,/home/galetka/Documents/Programming/hi-csg-r/data/processed/school_notebooks/ocr_images/school_notebooks_train_0207512.png,word,,0.9573863636363636,,,2252.8,school_notebooks_train_0207512,train,foreground_heavy;probable_horizontal_ruling,6,1,насмешливо,10,120,0,0,0,0,0,352,35.2
