sample_id,dataset,level,issue_type,severity,message,image_path,transcription,suggested_action
school_notebooks_test_0002583,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/test/school_notebooks_test_0002583.png,к,manual_review
school_notebooks_test_0002583,school_notebooks,word,single_character_or_mark,warning,single_character_or_mark,data/processed/school_notebooks_pilot/images/test/school_notebooks_test_0002583.png,к,manual_review
school_notebooks_test_0002584,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/test/school_notebooks_test_0002584.png,агент,manual_review
school_notebooks_test_0002585,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/test/school_notebooks_test_0002585.png,"награда,",manual_review
school_notebooks_test_0002586,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/test/school_notebooks_test_0002586.png,венерско,manual_review
school_notebooks_test_0002587,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/test/school_notebooks_test_0002587.png,случившемся.,manual_review
school_notebooks_test_0002588,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/test/school_notebooks_test_0002588.png,вновь,manual_review
school_notebooks_test_0002589,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/test/school_notebooks_test_0002589.png,посетило,manual_review
school_notebooks_test_0002590,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/test/school_notebooks_test_0002590.png,кирки,manual_review
school_notebooks_test_0002591,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/test/school_notebooks_test_0002591.png,настоящую,manual_review
school_notebooks_test_0002592,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/test/school_notebooks_test_0002592.png,царила,manual_review
school_notebooks_test_0002593,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/test/school_notebooks_test_0002593.png,оказался,manual_review
school_notebooks_test_0002594,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/test/school_notebooks_test_0002594.png,"осознал,",manual_review
school_notebooks_test_0002595,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/test/school_notebooks_test_0002595.png,сбежал,manual_review
school_notebooks_test_0002596,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/test/school_notebooks_test_0002596.png,уже,manual_review
school_notebooks_test_0002597,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/test/school_notebooks_test_0002597.png,по-,manual_review
school_notebooks_test_0002598,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/test/school_notebooks_test_0002598.png,Когда,manual_review
school_notebooks_test_0002599,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/test/school_notebooks_test_0002599.png,СО,manual_review
school_notebooks_test_0002600,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/test/school_notebooks_test_0002600.png,у,manual_review
school_notebooks_test_0002600,school_notebooks,word,single_character_or_mark,warning,single_character_or_mark,data/processed/school_notebooks_pilot/images/test/school_notebooks_test_0002600.png,у,manual_review
school_notebooks_test_0002601,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/test/school_notebooks_test_0002601.png,возгласа,manual_review
school_notebooks_test_0002602,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/test/school_notebooks_test_0002602.png,корабль,manual_review
school_notebooks_test_0002603,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/test/school_notebooks_test_0002603.png,венерское,manual_review
school_notebooks_test_0002604,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/test/school_notebooks_test_0002604.png,Даниилу,manual_review
school_notebooks_test_0002605,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/test/school_notebooks_test_0002605.png,рабство.,manual_review
school_notebooks_test_0002606,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/test/school_notebooks_test_0002606.png,с,manual_review
school_notebooks_test_0002606,school_notebooks,word,single_character_or_mark,warning,single_character_or_mark,data/processed/school_notebooks_pilot/images/test/school_notebooks_test_0002606.png,с,manual_review
school_notebooks_test_0002607,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/test/school_notebooks_test_0002607.png,отпускать,manual_review
school_notebooks_test_0002608,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/test/school_notebooks_test_0002608.png,удивление,manual_review
school_notebooks_test_0002609,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/test/school_notebooks_test_0002609.png,советского,manual_review
school_notebooks_test_0002610,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/test/school_notebooks_test_0002610.png,спасителя,manual_review
school_notebooks_test_0002611,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/test/school_notebooks_test_0002611.png,компьютера,manual_review
school_notebooks_test_0002612,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/test/school_notebooks_test_0002612.png,помощью,manual_review
school_notebooks_test_0002613,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/test/school_notebooks_test_0002613.png,не,manual_review
school_notebooks_test_0002614,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/test/school_notebooks_test_0002614.png,шахте,manual_review
school_notebooks_test_0002615,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/test/school_notebooks_test_0002615.png,и,manual_review
school_notebooks_test_0002615,school_notebooks,word,single_character_or_mark,warning,single_character_or_mark,data/processed/school_notebooks_pilot/images/test/school_notebooks_test_0002615.png,и,manual_review
school_notebooks_test_0002616,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/test/school_notebooks_test_0002616.png,настоящий,manual_review
school_notebooks_test_0002617,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/test/school_notebooks_test_0002617.png,о,manual_review
school_notebooks_test_0002617,school_notebooks,word,single_character_or_mark,warning,single_character_or_mark,data/processed/school_notebooks_pilot/images/test/school_notebooks_test_0002617.png,о,manual_review
school_notebooks_test_0002618,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/test/school_notebooks_test_0002618.png,показать,manual_review
school_notebooks_test_0002619,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/test/school_notebooks_test_0002619.png,с,manual_review
school_notebooks_test_0002619,school_notebooks,word,single_character_or_mark,warning,single_character_or_mark,data/processed/school_notebooks_pilot/images/test/school_notebooks_test_0002619.png,с,manual_review
school_notebooks_test_0002620,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/test/school_notebooks_test_0002620.png,словом,manual_review
school_notebooks_test_0002621,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/test/school_notebooks_test_0002621.png,"Москву,",manual_review
school_notebooks_test_0002622,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/test/school_notebooks_test_0002622.png,3.,manual_review
school_notebooks_test_0002623,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/test/school_notebooks_test_0002623.png,Это,manual_review
school_notebooks_test_0002624,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/test/school_notebooks_test_0002624.png,"временем,",manual_review
school_notebooks_test_0002625,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/test/school_notebooks_test_0002625.png,Тем,manual_review
school_notebooks_test_0002626,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/test/school_notebooks_test_0002626.png,мори,manual_review
school_notebooks_test_0002627,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/test/school_notebooks_test_0002627.png,"его,",manual_review
school_notebooks_test_0002628,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/test/school_notebooks_test_0002628.png,говорили,manual_review
school_notebooks_test_0002629,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/test/school_notebooks_test_0002629.png,что,manual_review
school_notebooks_test_0002630,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/test/school_notebooks_test_0002630.png,воли,manual_review
school_notebooks_test_0002631,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/test/school_notebooks_test_0002631.png,весточка,manual_review
school_notebooks_test_0002632,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/test/school_notebooks_test_0002632.png,Земли.,manual_review
school_notebooks_test_0002633,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/test/school_notebooks_test_0002633.png,вновь,manual_review
school_notebooks_test_0002634,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/test/school_notebooks_test_0002634.png,против,manual_review
school_notebooks_test_0002635,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/test/school_notebooks_test_0002635.png,"означало,",manual_review
school_notebooks_test_0002636,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/test/school_notebooks_test_0002636.png,Мори,manual_review
school_notebooks_test_0002637,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/test/school_notebooks_test_0002637.png,сладкую,manual_review
school_notebooks_test_0002638,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/test/school_notebooks_test_0002638.png,и,manual_review
school_notebooks_test_0002638,school_notebooks,word,single_character_or_mark,warning,single_character_or_mark,data/processed/school_notebooks_pilot/images/test/school_notebooks_test_0002638.png,и,manual_review
school_notebooks_test_0002639,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/test/school_notebooks_test_0002639.png,передавать,manual_review
school_notebooks_test_0002640,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/test/school_notebooks_test_0002640.png,весть,manual_review
school_notebooks_test_0002641,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/test/school_notebooks_test_0002641.png,горожанам.,manual_review
school_notebooks_test_0002642,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/test/school_notebooks_test_0002642.png,Спустя,manual_review
school_notebooks_test_0002643,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/test/school_notebooks_test_0002643.png,героя,manual_review
school_notebooks_test_0002644,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/test/school_notebooks_test_0002644.png,начали,manual_review
school_notebooks_test_0002645,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/test/school_notebooks_test_0002645.png,пять,manual_review
school_notebooks_test_0002646,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/test/school_notebooks_test_0002646.png,минут,manual_review
school_notebooks_test_0002647,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/test/school_notebooks_test_0002647.png,нужно,manual_review
school_notebooks_test_0002648,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/test/school_notebooks_test_0002648.png,"шару,",manual_review
school_notebooks_test_0002649,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/test/school_notebooks_test_0002649.png,"агента,",manual_review
school_notebooks_test_0002650,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/test/school_notebooks_test_0002650.png,донесли,manual_review
school_notebooks_test_0002651,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/test/school_notebooks_test_0002651.png,"Венеры,",manual_review
school_notebooks_test_0002652,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/test/school_notebooks_test_0002652.png,земнолу,manual_review
school_notebooks_test_0002653,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/test/school_notebooks_test_0002653.png,что,manual_review
school_notebooks_test_0002654,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/test/school_notebooks_test_0002654.png,снимки,manual_review
school_notebooks_test_0002655,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/test/school_notebooks_test_0002655.png,смог,manual_review
school_notebooks_test_0002656,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/test/school_notebooks_test_0002656.png,"сообщества,",manual_review
school_notebooks_test_0002657,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/test/school_notebooks_test_0002657.png,только,manual_review
school_notebooks_test_0002658,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/test/school_notebooks_test_0002658.png,мирового,manual_review
school_notebooks_test_0002659,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/test/school_notebooks_test_0002659.png,фурор.,manual_review
school_notebooks_test_0002660,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/test/school_notebooks_test_0002660.png,Япония,manual_review
school_notebooks_test_0002661,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/test/school_notebooks_test_0002661.png,отказалась,manual_review
school_notebooks_test_0002662,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/test/school_notebooks_test_0002662.png,к,manual_review
school_notebooks_test_0002662,school_notebooks,word,single_character_or_mark,warning,single_character_or_mark,data/processed/school_notebooks_pilot/images/test/school_notebooks_test_0002662.png,к,manual_review
school_notebooks_test_0002663,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/test/school_notebooks_test_0002663.png,а,manual_review
school_notebooks_test_0002663,school_notebooks,word,single_character_or_mark,warning,single_character_or_mark,data/processed/school_notebooks_pilot/images/test/school_notebooks_test_0002663.png,а,manual_review
school_notebooks_test_0002664,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/test/school_notebooks_test_0002664.png,от,manual_review
school_notebooks_test_0002665,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/test/school_notebooks_test_0002665.png,Как,manual_review
school_notebooks_test_0002666,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/test/school_notebooks_test_0002666.png,кодовым,manual_review
school_notebooks_test_0002667,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/test/school_notebooks_test_0002667.png,отправил,manual_review
school_notebooks_test_0002668,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/test/school_notebooks_test_0002668.png,все,manual_review
school_notebooks_test_0002669,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/test/school_notebooks_test_0002669.png,персонального,manual_review
school_notebooks_test_0002670,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/test/school_notebooks_test_0002670.png,для,manual_review
school_notebooks_test_0002671,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/test/school_notebooks_test_0002671.png,на,manual_review
school_notebooks_test_0002672,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/test/school_notebooks_test_0002672.png,до,manual_review
school_notebooks_test_0002673,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/test/school_notebooks_test_0002673.png,подхватили,manual_review
school_notebooks_test_0002674,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/test/school_notebooks_test_0002674.png,подкрепление.,manual_review
school_notebooks_test_0002675,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/test/school_notebooks_test_0002675.png,освободителя.,manual_review
school_notebooks_test_0002676,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/test/school_notebooks_test_0002676.png,уже,manual_review
school_notebooks_test_0002677,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/test/school_notebooks_test_0002677.png,думали,manual_review
school_notebooks_test_0002678,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/test/school_notebooks_test_0002678.png,свободе,manual_review
school_notebooks_test_0002679,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/test/school_notebooks_test_0002679.png,Даниилу,manual_review
school_notebooks_test_0002680,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/test/school_notebooks_test_0002680.png,вызвало,manual_review
school_notebooks_test_0002681,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/test/school_notebooks_test_0002681.png,давлением,manual_review
school_notebooks_test_0002682,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/test/school_notebooks_test_0002682.png,Под,manual_review
school_notebooks_test_0002683,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/test/school_notebooks_test_0002683.png,Все,manual_review
school_notebooks_test_0002684,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/test/school_notebooks_test_0002684.png,СМИ,manual_review
school_notebooks_test_0002685,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/test/school_notebooks_test_0002685.png,КГБ,manual_review
school_notebooks_test_0002686,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/test/school_notebooks_test_0002686.png,всему,manual_review
school_notebooks_test_0002687,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/test/school_notebooks_test_0002687.png,своего,manual_review
school_notebooks_test_0002688,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/test/school_notebooks_test_0002688.png,тем-,manual_review
school_notebooks_test_0002689,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/test/school_notebooks_test_0002689.png,улыбки.,manual_review
school_notebooks_test_0002690,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/test/school_notebooks_test_0002690.png,медалей.,manual_review
school_notebooks_test_0002691,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/test/school_notebooks_test_0002691.png,снимки,manual_review
school_notebooks_test_0002692,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/test/school_notebooks_test_0002692.png,"оказалось,",manual_review
school_notebooks_test_0002693,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/test/school_notebooks_test_0002693.png,с,manual_review
school_notebooks_test_0002693,school_notebooks,word,single_character_or_mark,warning,single_character_or_mark,data/processed/school_notebooks_pilot/images/test/school_notebooks_test_0002693.png,с,manual_review
school_notebooks_test_0002694,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/test/school_notebooks_test_0002694.png,города,manual_review
school_notebooks_test_0002695,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/test/school_notebooks_test_0002695.png,"и,",manual_review
school_notebooks_test_0002696,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/test/school_notebooks_test_0002696.png,Даниилу,manual_review
school_notebooks_test_0002697,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/test/school_notebooks_test_0002697.png,в,manual_review
school_notebooks_test_0002697,school_notebooks,word,single_character_or_mark,warning,single_character_or_mark,data/processed/school_notebooks_pilot/images/test/school_notebooks_test_0002697.png,в,manual_review
school_notebooks_test_0002698,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/test/school_notebooks_test_0002698.png,Венера,manual_review
school_notebooks_test_0002699,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/test/school_notebooks_test_0002699.png,вместе,manual_review
school_notebooks_test_0002700,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/test/school_notebooks_test_0002700.png,отправили,manual_review
school_notebooks_test_0002701,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/test/school_notebooks_test_0002701.png,"компактного,",manual_review
school_notebooks_test_0002702,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/test/school_notebooks_test_0002702.png,ответил,manual_review
school_notebooks_test_0002703,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/test/school_notebooks_test_0002703.png,же:,manual_review
school_notebooks_test_0002704,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/test/school_notebooks_test_0002704.png,Шахту,manual_review
school_notebooks_test_0002705,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/test/school_notebooks_test_0002705.png,собратьям-,manual_review
school_notebooks_test_0002706,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/test/school_notebooks_test_0002706.png,По,manual_review
school_notebooks_test_0002707,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/test/school_notebooks_test_0002707.png,про,manual_review
school_notebooks_test_0002708,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/test/school_notebooks_test_0002708.png,самого,manual_review
school_notebooks_test_0002709,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/test/school_notebooks_test_0002709.png,Советский,manual_review
school_notebooks_test_0002710,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/test/school_notebooks_test_0002710.png,к,manual_review
school_notebooks_test_0002710,school_notebooks,word,single_character_or_mark,warning,single_character_or_mark,data/processed/school_notebooks_pilot/images/test/school_notebooks_test_0002710.png,к,manual_review
school_notebooks_test_0002711,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/test/school_notebooks_test_0002711.png,"торжоства,",manual_review
school_notebooks_test_0002712,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/test/school_notebooks_test_0002712.png,пришла,manual_review
school_notebooks_test_0002713,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/test/school_notebooks_test_0002713.png,дорожку,manual_review
school_notebooks_test_0002714,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/test/school_notebooks_test_0002714.png,ржи.,manual_review
school_notebooks_test_0002715,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/test/school_notebooks_test_0002715.png,Крепкие,manual_review
school_notebooks_test_0002716,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/test/school_notebooks_test_0002716.png,Летом,manual_review
school_notebooks_test_0002717,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/test/school_notebooks_test_0002717.png,вас,manual_review
school_notebooks_test_0002718,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/test/school_notebooks_test_0002718.png,тихо,manual_review
school_notebooks_test_0002719,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/test/school_notebooks_test_0002719.png,стенами,manual_review
school_notebooks_test_0002720,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/test/school_notebooks_test_0002720.png,вой,manual_review
school_notebooks_test_0002721,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/test/school_notebooks_test_0002721.png,узкую,manual_review
school_notebooks_test_0002722,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/test/school_notebooks_test_0002722.png,Классная,manual_review
school_notebooks_test_0002723,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/test/school_notebooks_test_0002723.png,заноги.,manual_review
school_notebooks_test_0002724,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/test/school_notebooks_test_0002724.png,Вот,manual_review
school_notebooks_test_0002725,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/test/school_notebooks_test_0002725.png,и,manual_review
school_notebooks_test_0002725,school_notebooks,word,single_character_or_mark,warning,single_character_or_mark,data/processed/school_notebooks_pilot/images/test/school_notebooks_test_0002725.png,и,manual_review
school_notebooks_test_0002726,school_notebooks,word,polygon_masked_crop,warning,polygon_masked_crop,data/processed/school_notebooks_pilot/images/test/school_notebooks_test_0002726.png,работа,manual_review
